# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3] c_RDF[4] c_RDF[5] c_RDF[6] c_RDF[7]
50100 20
11 2.52 1.51701 0.375 0.462214 0.24375 0.242958 5.95
12 2.76 3.66795 1.4625 2.5395 1.85 0.0395253 6
13 3 1.46321 1.975 3.63014 4.5625 0.0961903 6.14375
14 3.24 0.856773 2.325 1.4415 5.81875 0.433885 6.9
15 3.48 0.106102 2.375 0.180291 6 1.20609 9.325
16 3.72 0 2.375 0.184991 6.2125 1.32214 12.3625
17 3.96 0 2.375 1.49809 8.1625 0.549781 13.7937
18 4.2 0 2.375 1.70319 10.6562 0.706462 15.8625
19 4.44 0.0977858 2.45 0.741033 11.8688 1.96717 22.3
20 4.68 0.674788 3.025 0.512279 12.8 2.54421 31.55
88500 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.11419 0.6
9 2.04 0 0 0 0 4.79967 3.91875
10 2.28 0 0 0 0 2.11344 5.74375
11 2.52 1.61814 0.4 0.450362 0.2375 0.242958 6
12 2.76 3.16203 1.3375 2.25294 1.6625 0 6
13 3 1.92715 2.0125 3.93962 4.60625 0.0250931 6.0375
14 3.24 0.856773 2.3625 1.42716 5.85 0.444642 6.8125
15 3.48 0.0265256 2.375 0.111905 5.9625 1.30245 9.43125
16 3.72 0 2.375 0.114259 6.09375 1.23236 12.2625
17 3.96 0 2.375 1.25801 7.73125 0.629007 13.9
18 4.2 0 2.375 2.07883 10.775 0.482358 15.3125
19 4.44 0.0651905 2.425 0.672277 11.875 2.1066 22.2063
20 4.68 0.41074 2.775 0.581042 12.9313 2.64047 31.8062
88600 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.17222 0.63125
9 2.04 0 0 0 0 4.78159 3.9375
10 2.28 0.0617626 0.0125 0.0434268 0.01875 1.95421 5.625
11 2.52 1.31474 0.3375 0.604433 0.3375 0.319994 5.9625
12 2.76 3.03555 1.2375 2.59879 1.98125 0.0197627 5.9875
13 3 1.64165 1.8125 3.04463 4.25625 0.0710972 6.09375
14 3.24 0.94857 2.2 1.78574 5.8125 0.426713 6.8375
15 3.48 0.371359 2.375 0.174074 5.9875 1.20609 9.2625
16 3.72 0 2.375 0.152345 6.1625 1.34118 12.3438
17 3.96 0 2.375 1.36365 7.9375 0.617003 13.95
18 4.2 0 2.375 1.83979 10.6312 0.646701 15.8438
19 4.44 0.0814881 2.4375 0.744853 11.85 1.87932 21.9937
20 4.68 0.528095 2.8875 0.594794 12.9313 2.59578 31.4312
88700 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.20704 0.65
9 2.04 0 0 0 0 4.8087 3.975
10 2.28 0.185288 0.0375 0.0289512 0.0125 1.80945 5.5375
11 2.52 1.61814 0.4375 0.58073 0.31875 0.373326 5.93125
12 2.76 2.99339 1.325 2.51974 1.9125 0.0395253 5.98125
13 3 1.24908 1.7625 3.47121 4.50625 0.0752793 6.09375
14 3.24 0.795575 2.0875 1.57059 5.875 0.415955 6.81875
15 3.48 0.503987 2.325 0.124339 6 1.25271 9.3375
16 3.72 0.0928581 2.375 0.217636 6.25 1.36839 12.4812
17 3.96 0 2.375 1.42607 8.10625 0.496963 13.775
18 4.2 0 2.375 1.55379 10.3812 0.732074 15.9187
19 4.44 0.0651905 2.425 0.821248 11.725 1.94617 22.2875
20 4.68 0.440079 2.8 0.632613 12.875 2.47716 31.2937
88800 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.07938 0.58125
9 2.04 0 0 0 0 5.12507 4.125
10 2.28 0.0617626 0.0125 0.0144756 0.00625 1.63574 5.5375
11 2.52 1.26417 0.325 0.497769 0.26875 0.367401 5.925
12 2.76 3.03555 1.225 2.74701 2.00625 0.059288 6
13 3 1.53458 1.7625 3.7807 4.83125 0.046004 6.06875
14 3.24 1.22396 2.2625 1.25504 5.925 0.36934 6.7125
15 3.48 0.238731 2.375 0.0746033 6 1.36151 9.45
16 3.72 0 2.375 0.141463 6.1625 1.32214 12.4875
17 3.96 0 2.375 1.35405 7.925 0.520971 13.8438
18 4.2 0 2.375 1.82698 10.6 0.674447 15.8187
19 4.44 0.0162976 2.3875 0.702835 11.75 1.92134 22.1062
20 4.68 0.381402 2.7125 0.484774 12.6312 2.65594 31.7625
88900 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.07938 0.58125
9 2.04 0 0 0 0 5.07987 4.09375
10 2.28 0.123525 0.025 0 0 1.70088 5.5625
11 2.52 1.41588 0.375 0.248884 0.13125 0.349623 5.93125
12 2.76 3.75227 1.4875 2.55927 1.75 0.0543473 6
13 3 1.71302 2.0875 3.60504 4.44375 0.0418219 6.0625
14 3.24 0.61198 2.3375 1.59211 5.83125 0.519944 6.96875
15 3.48 0.0795769 2.375 0.167857 6 1.29623 9.575
16 3.72 0 2.375 0.217636 6.25 1.22964 12.4
17 3.96 0 2.375 1.34444 8 0.573789 13.8938
18 4.2 0 2.375 1.74588 10.5563 0.633895 15.75
19 4.44 0.0162976 2.3875 0.775411 11.825 1.992 22.2688
20 4.68 0.484087 2.8 0.71169 13.1188 2.51154 31.4
89000 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 0.905282 0.4875
9 2.04 0 0 0 0 5.37816 4.20625
10 2.28 0 0 0 0 1.81669 5.775
11 2.52 1.26417 0.3125 0.225181 0.11875 0.14222 5.925
12 2.76 3.75227 1.425 2.63832 1.7875 0.0642287 6.00625
13 3 1.85578 2.075 3.60504 4.48125 0.0418219 6.06875
14 3.24 0.734377 2.375 1.47019 5.7625 0.401612 6.76875
15 3.48 0 2.375 0.22381 5.9875 1.34908 9.48125
16 3.72 0 2.375 0.152345 6.1625 1.28133 12.425
17 3.96 0 2.375 1.42607 8.01875 0.564186 13.8938
18 4.2 0 2.375 1.70746 10.5188 0.569865 15.5625
19 4.44 0.0488929 2.4125 0.802149 11.8313 1.92134 21.85
20 4.68 0.484087 2.825 0.460708 12.6687 2.63703 31.4375
89100 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.09098 0.5875
9 2.04 0 0 0 0 5.0166 4.05625
10 2.28 0.0617626 0.0125 0 0 1.78774 5.6
11 2.52 1.46644 0.375 0.426659 0.225 0.331846 5.95
12 2.76 3.66795 1.4625 2.75689 1.96875 0.0395253 6
13 3 1.64165 2.0375 3.49631 4.58125 0.0334575 6.05
14 3.24 0.61198 2.2875 1.4415 5.8375 0.41237 6.76875
15 3.48 0.132628 2.35 0.16164 6 1.35218 9.4875
16 3.72 0.046429 2.375 0.195872 6.225 1.23508 12.325
17 3.96 0 2.375 1.37805 8.01875 0.518571 13.675
18 4.2 0 2.375 1.82271 10.6875 0.802506 16.025
19 4.44 0.0651905 2.425 0.676097 11.7937 1.95763 22.4312
20 4.68 0.528095 2.875 0.556975 12.8063 2.48404 31.4625
89200 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.07938 0.58125
9 2.04 0 0 0 0 4.76351 3.875
10 2.28 0 0 0 0 2.1062 5.69375
11 2.52 1.26417 0.3125 0.402955 0.2125 0.25481 5.9625
12 2.76 3.83659 1.45 2.68772 1.9125 0.014822 5.98125
13 3 1.1777 1.8625 3.66359 4.65 0.0585506 6.06875
14 3.24 1.00977 2.275 1.34827 5.825 0.41237 6.7875
15 3.48 0.185679 2.3625 0.167857 5.99375 1.28691 9.375
16 3.72 0.0232145 2.375 0.141463 6.15625 1.41463 12.625
17 3.96 0 2.375 1.34924 7.9125 0.480158 13.875
18 4.2 0 2.375 1.80137 10.55 0.636029 15.7375
19 4.44 0.130381 2.475 0.813608 11.8812 2.06649 22.5
20 4.68 0.454748 2.8625 0.522594 12.8313 2.46513 31.4625
89300 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.16062 0.625
9 2.04 0 0 0 0 4.91717 4.025
10 2.28 0 0 0.0144756 0.00625 1.73707 5.525
11 2.52 1.66871 0.4125 0.43851 0.2375 0.355549 5.9
12 2.76 4.00523 1.6 2.19366 1.625 0.0839914 6.00625
13 3 0.8922 1.9125 4.09018 4.68125 0.0543684 6.0875
14 3.24 1.00977 2.325 1.29807 5.8125 0.398026 6.78125
15 3.48 0.106102 2.375 0.174074 5.9875 1.33043 9.45625
16 3.72 0 2.375 0.168668 6.18125 1.28949 12.4187
17 3.96 0 2.375 1.39246 7.99375 0.552182 13.8562
18 4.2 0 2.375 1.75868 10.5687 0.567731 15.5188
19 4.44 0.114083 2.4625 0.725754 11.7562 2.00155 22.0688
20 4.68 0.601441 2.975 0.508841 12.6813 2.62672 31.6187
89400 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.19544 0.64375
9 2.04 0 0 0 0 4.98044 4.0875
10 2.28 0 0 0 0 1.59232 5.4625
11 2.52 1.41588 0.35 0.331846 0.175 0.402955 5.8875
12 2.76 4.0474 1.55 2.58891 1.8125 0.0790507 5.9875
13 3 1.89146 2.2125 3.73051 4.6 0.0710972 6.09375
14 3.24 0.397787 2.375 1.31241 5.74375 0.462571 6.9
15 3.48 0 2.375 0.230027 5.975 1.25582 9.425
16 3.72 0 2.375 0.190432 6.19375 1.26229 12.325
17 3.96 0 2.375 1.48849 8.13125 0.573789 13.8187
18 4.2 0 2.375 1.7288 10.6625 0.721402 15.9313
19 4.44 0.0651905 2.425 0.695196 11.8 2.03784 22.6
20 4.68 0.542764 2.8875 0.581042 12.8562 2.41184 31.3687
89500 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.11419 0.6
9 2.04 0 0 0 0 4.90813 3.99375
10 2.28 0 0 0 0 1.91802 5.65
11 2.52 1.06191 0.2625 0.296291 0.15625 0.272588 5.9375
12 2.76 3.62579 1.3375 2.81618 1.9375 0.0494067 6
13 3 1.53458 1.875 3.85598 4.81875 0.0167287 6.025
14 3.24 0.979169 2.275 1.24787 5.90625 0.383683 6.69375
15 3.48 0.159154 2.35 0.0932541 6 1.40503 9.51875
16 3.72 0.046429 2.375 0.174109 6.2 1.37927 12.6875
17 3.96 0 2.375 1.30603 7.9 0.436944 13.825
18 4.2 0 2.375 1.81418 10.5563 0.623223 15.65
19 4.44 0.0325953 2.4 0.767771 11.8125 1.97863 22.125
20 4.68 0.440079 2.775 0.543222 12.8 2.62844 31.6812
89600 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.11419 0.6
9 2.04 0 0 0 0 4.86294 3.9625
10 2.28 0.123525 0.025 0.0289512 0.0125 1.95421 5.65
11 2.52 1.21361 0.325 0.355549 0.2 0.284439 5.95
12 2.76 2.95123 1.2 2.67784 1.89375 0.029644 5.9875
13 3 1.92715 1.875 3.7556 4.7 0.0292753 6.03125
14 3.24 0.979169 2.275 1.22635 5.76875 0.444642 6.80625
15 3.48 0.212205 2.375 0.230027 6 1.28691 9.39375
16 3.72 0 2.375 0.184991 6.2125 1.3031 12.3875
17 3.96 0 2.375 1.36365 7.9875 0.528174 13.7625
18 4.2 0 2.375 1.89101 10.7562 0.561328 15.4062
19 4.44 0.0162976 2.3875 0.62644 11.7812 2.204 22.6187
20 4.68 0.352063 2.6875 0.539784 12.7625 2.49779 31.7
89700 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.19544 0.64375
9 2.04 0 0 0 0 4.6912 3.8875
10 2.28 0 0 0.0289512 0.0125 1.96868 5.5875
11 2.52 1.56758 0.3875 0.485917 0.26875 0.373326 5.98125
12 2.76 3.75227 1.5 2.37152 1.76875 0.014822 6
13 3 1.46321 2.0125 3.6385 4.4875 0.0334575 6.05
14 3.24 0.673178 2.2875 1.59928 5.88125 0.426713 6.79375
15 3.48 0.132628 2.35 0.118122 6 1.29002 9.3875
16 3.72 0.046429 2.375 0.146904 6.16875 1.30582 12.3875
17 3.96 0 2.375 1.47408 8.0875 0.57619 13.8875
18 4.2 0 2.375 1.69039 10.5625 0.627492 15.725
19 4.44 0.0977858 2.45 0.725754 11.75 1.99009 22.2375
20 4.68 0.41074 2.8 0.704814 13.0312 2.59922 31.6875
89800 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.09098 0.5875
9 2.04 0 0 0 0 4.77255 3.8875
10 2.28 0 0 0 0 2.04106 5.65
11 2.52 1.92154 0.475 0.308142 0.1625 0.260736 5.925
12 2.76 3.03555 1.375 2.54938 1.775 0.0543473 5.99375
13 3 2.17697 2.1375 3.59668 4.4625 0.0376397 6.05
14 3.24 0.550782 2.3625 1.55625 5.81875 0.354996 6.66875
15 3.48 0.0265256 2.375 0.180291 6 1.42057 9.525
16 3.72 0 2.375 0.0924953 6.10625 1.27317 12.45
17 3.96 0 2.375 1.29643 7.79375 0.542578 13.8625
18 4.2 0 2.375 1.98065 10.6937 0.546387 15.4625
19 4.44 0.0325953 2.4 0.664638 11.7812 2.09705 22.325
20 4.68 0.396071 2.7375 0.567289 12.8125 2.52702 31.5125
89900 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.04456 0.5625
9 2.04 0 0 0 0 4.90813 3.95625
10 2.28 0 0 0 0 1.82393 5.53125
11 2.52 1.21361 0.3 0.545175 0.2875 0.361475 5.9125
12 2.76 3.96307 1.475 2.54938 1.9 0.0642287 5.99375
13 3 1.7844 2.1 3.45449 4.48125 0.0292753 6.0375
14 3.24 0.61198 2.35 1.47019 5.7625 0.408784 6.75
15 3.48 0.0530512 2.375 0.236244 6 1.33664 9.4375
16 3.72 0 2.375 0.17955 6.20625 1.28677 12.3938
17 3.96 0 2.375 1.47889 8.13125 0.513769 13.7312
18 4.2 0 2.375 1.77576 10.7312 0.661641 15.6687
19 4.44 0.114083 2.4625 0.595882 11.7063 2.0493 22.375
20 4.68 0.528095 2.9125 0.598232 12.7937 2.55108 31.65
90000 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 0.940101 0.50625
9 2.04 0 0 0 0 5.29681 4.16875
10 2.28 0 0 0 0 1.65022 5.59375
11 2.52 1.56758 0.3875 0.545175 0.2875 0.278513 5.8875
12 2.76 3.11987 1.3125 2.65808 1.96875 0.07411 5.98125
13 3 1.64165 1.8875 3.54649 4.61875 0.0334575 6.03125
14 3.24 0.979169 2.2875 1.42716 5.8625 0.401612 6.73125
15 3.48 0.185679 2.375 0.130556 5.99375 1.37084 9.4875
16 3.72 0 2.375 0.168668 6.1875 1.30854 12.4938
17 3.96 0 2.375 1.27722 7.85 0.525773 13.8625
18 4.2 0 2.375 1.90382 10.6375 0.559193 15.5
19 4.44 0.0488929 2.4125 0.744853 11.8562 2.08559 22.325
20 4.68 0.572102 2.9 0.505403 12.775 2.55796 31.625
90100 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.20704 0.65
9 2.04 0 0 0 0 5.12507 4.19375
10 2.28 0 0 0.0144756 0.00625 1.69365 5.65625
11 2.52 1.36531 0.3375 0.462214 0.25 0.266662 5.9375
12 2.76 2.69826 1.1375 2.36164 1.74375 0.0543473 6.00625
13 3 2.0699 1.8625 3.73887 4.5375 0.0376397 6.0625
14 3.24 0.887372 2.225 1.54908 5.8875 0.433885 6.81875
15 3.48 0.318307 2.375 0.105688 5.99375 1.20298 9.2375
16 3.72 0 2.375 0.206754 6.23125 1.34662 12.3313
17 3.96 0 2.375 1.32524 7.95625 0.580991 13.8438
18 4.2 0 2.375 1.90382 10.7438 0.621089 15.6625
19 4.44 0.0325953 2.4 0.653178 11.8125 2.0684 22.4312
20 4.68 0.308055 2.6625 0.563851 12.8375 2.61125 31.925
90200 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.18383 0.6375
9 2.04 0 0 0 0 4.74543 3.91875
10 2.28 0 0 0.0144756 0.00625 1.96145 5.6125
11 2.52 1.46644 0.3625 0.50962 0.275 0.314068 5.94375
12 2.76 3.03555 1.2625 2.60867 1.925 0.044466 6
13 3 1.82009 1.9 3.65523 4.65625 0.046004 6.06875
14 3.24 1.00977 2.3125 1.40564 5.88125 0.43747 6.83125
15 3.48 0.132628 2.375 0.111905 5.99375 1.2465 9.3375
16 3.72 0 2.375 0.1197 6.13125 1.35478 12.45
17 3.96 0 2.375 1.32524 7.85625 0.556983 13.9
18 4.2 0 2.375 1.95504 10.7188 0.55279 15.5188
19 4.44 0.0162976 2.3875 0.710475 11.8812 1.98818 22.025
20 4.68 0.469417 2.7875 0.436641 12.675 2.58374 31.4187
90300 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.09098 0.5875
9 2.04 0 0 0 0 4.74543 3.86875
10 2.28 0 0 0 0 1.92526 5.53125
11 2.52 1.51701 0.375 0.43851 0.23125 0.391104 5.94375
12 2.76 3.45715 1.4 2.13437 1.58125 0.044466 6
13 3 1.7844 2.025 4.09854 4.64375 0.0376397 6.05625
14 3.24 0.795575 2.35 1.41999 5.88125 0.41237 6.775
15 3.48 0.0530512 2.375 0.118122 6 1.35218 9.49375
16 3.72 0 2.375 0.125141 6.14375 1.41735 12.75
17 3.96 0 2.375 1.36365 7.91875 0.427341 13.8625
18 4.2 0 2.375 1.82271 10.5875 0.612551 15.6562
19 4.44 0.0651905 2.425 0.760132 11.8313 1.94044 22.0063
20 4.68 0.542764 2.8875 0.526032 12.7875 2.65594 31.6625
90400 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.20704 0.65
9 2.04 0 0 0 0 4.90813 4.04375
10 2.28 0 0 0.0579024 0.025 1.75155 5.55625
11 2.52 1.51701 0.375 0.391104 0.23125 0.385178 5.9625
12 2.76 4.08956 1.5875 2.70749 1.94375 0.029644 6
13 3 1.4989 2.1125 3.49631 4.55625 0.0292753 6.04375
14 3.24 0.61198 2.3625 1.32675 5.7125 0.448228 6.825
15 3.48 0.0265256 2.375 0.254895 5.96875 1.3584 9.55625
16 3.72 0 2.375 0.217636 6.21875 1.1834 12.275
17 3.96 0 2.375 1.48369 8.15 0.57619 13.775
18 4.2 0 2.375 1.72454 10.675 0.642432 15.6562
19 4.44 0.0651905 2.425 0.702835 11.825 2.09323 22.5063
20 4.68 0.674788 3 0.550099 12.825 2.56999 31.85
90500 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.09098 0.5875
9 2.04 0 0 0 0 4.92621 3.99375
10 2.28 0 0 0 0 1.7805 5.53125
11 2.52 1.21361 0.3 0.225181 0.11875 0.373326 5.925
12 2.76 4.38468 1.6 2.75689 1.8625 0.059288 6
13 3 1.32046 2.0625 3.6385 4.58125 0.0125466 6.01875
14 3.24 0.642579 2.325 1.50605 5.89375 0.458985 6.81875
15 3.48 0.106102 2.375 0.105688 6 1.31488 9.4625
16 3.72 0 2.375 0.136023 6.15625 1.3031 12.4563
17 3.96 0 2.375 1.35885 7.925 0.506567 13.775
18 4.2 0 2.375 1.77576 10.525 0.591208 15.5062
19 4.44 0.0488929 2.4125 0.78305 11.8063 1.992 22.025
20 4.68 0.42541 2.775 0.532908 12.775 2.66798 31.725
90600 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 0.986526 0.53125
9 2.04 0 0 0 0 5.02564 4.00625
10 2.28 0.0617626 0.0125 0.0289512 0.0125 1.91802 5.6625
11 2.52 1.26417 0.325 0.43851 0.24375 0.302217 5.98125
12 2.76 3.71011 1.425 2.73713 1.975 0.014822 6
13 3 1.67734 2.0125 3.68032 4.725 0.0710972 6.10625
14 3.24 0.703778 2.3 1.31241 5.86875 0.491258 6.9625
15 3.48 0.159154 2.375 0.124339 5.99375 1.13459 9.24375
16 3.72 0 2.375 0.17955 6.2 1.36023 12.3688
17 3.96 0 2.375 1.29643 7.8875 0.566586 13.8438
18 4.2 0 2.375 1.69039 10.3625 0.674447 15.8187
19 4.44 0.0488929 2.4125 0.916742 11.8625 1.95763 22.225
20 4.68 0.498756 2.8375 0.718566 13.1687 2.55108 31.5
90700 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.16062 0.625
9 2.04 0 0 0 0 4.9714 4.0625
10 2.28 0.0617626 0.0125 0.0144756 0.00625 1.86012 5.66875
11 2.52 1.36531 0.35 0.497769 0.26875 0.308142 5.99375
12 2.76 3.92091 1.5125 2.46045 1.825 0.00494067 6
13 3 1.85578 2.1625 3.65523 4.55625 0.0376397 6.05625
14 3.24 0.30599 2.2875 1.37696 5.75625 0.387269 6.73125
15 3.48 0.185679 2.375 0.236244 5.99375 1.34286 9.43125
16 3.72 0 2.375 0.130582 6.14375 1.34118 12.5125
17 3.96 0 2.375 1.34444 7.89375 0.530575 13.8938
18 4.2 0 2.375 1.95504 10.7562 0.63176 15.7438
19 4.44 0.0488929 2.4125 0.695196 11.8938 2.03593 22.4062
20 4.68 0.440079 2.7875 0.446955 12.7063 2.54249 31.65
90800 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 0.986526 0.53125
9 2.04 0 0 0 0 4.71832 3.79375
10 2.28 0.0617626 0.0125 0 0 2.24372 5.73125
11 2.52 1.76984 0.45 0.43851 0.23125 0.237033 5.98125
12 2.76 2.6561 1.2375 2.21342 1.63125 0.014822 6
13 3 1.85578 1.8875 4.08181 4.68125 0.0292753 6.04375
14 3.24 1.10156 2.3375 1.34827 5.85625 0.444642 6.81875
15 3.48 0.0795769 2.375 0.136773 5.99375 1.33043 9.49375
16 3.72 0 2.375 0.103377 6.1125 1.22692 12.3125
17 3.96 0 2.375 1.2148 7.69375 0.614602 13.9125
18 4.2 0 2.375 2.10444 10.775 0.561328 15.5563
19 4.44 0.0325953 2.4 0.653178 11.8438 1.97481 22.0188
20 4.68 0.322724 2.675 0.536346 12.8187 2.61469 31.525
90900 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.14901 0.61875
9 2.04 0 0 0 0 5.1793 4.2
10 2.28 0.123525 0.025 0.0579024 0.025 1.7226 5.6875
11 2.52 1.46644 0.3875 0.474065 0.275 0.248884 5.95
12 2.76 2.78258 1.2125 2.79642 2.04375 0.0395253 6
13 3 1.7844 1.8375 3.33738 4.5375 0.0250931 6.0375
14 3.24 1.00977 2.25 1.48453 5.83125 0.394441 6.725
15 3.48 0.265256 2.375 0.149207 5.98125 1.43922 9.61875
16 3.72 0 2.375 0.152345 6.15625 1.2242 12.4313
17 3.96 0 2.375 1.55571 8.18125 0.537777 13.8313
18 4.2 0 2.375 1.68185 10.6438 0.655238 15.75
