DONE: sourced file /scic/app/cpu/gaussian/16c-legacy/g16/bsd/g16.profile
LAMMPS (2 Apr 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (42.08 42.08 42.08)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  2048 atoms
  read_data CPU = 0.031 seconds
2048 atoms in group Ar
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 2.8
  ghost atom cutoff = 2.8
  binsize = 1.4, bins = 31 31 31
  2 neighbor lists, perpetual/occasional/extra = 1 1 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
  (2) compute rdf, occasional, copy from (1)
      attributes: half, newton on
      pair build: copy
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 0
  Time step     : 0.005
Per MPI rank memory allocation (min/avg/max) = 3.662 | 3.662 | 3.662 Mbytes
   Step          Temp          Press          Volume         TotEng        c_MSD[4]     v_MSD_Slope  
     93500   1.4898254      4.9528286      2448.1381     -2.6130393      483.41468      0.094852126  
     93600   1.4944805      4.921039       2448.1381     -2.6119705      483.71315      0.094836864  
     93700   1.4878095      4.9782674      2448.1381     -2.6133909      484.22013      0.094822713  
     93800   1.5009239      4.8722469      2448.1381     -2.6133433      484.65161      0.094809178  
     93900   1.5120212      4.7656292      2448.1381     -2.6128452      484.88414      0.09479598   
     94000   1.4891464      4.9295112      2448.1381     -2.6121459      485.26889      0.094782868  
     94100   1.4720512      5.0740192      2448.1381     -2.6125042      485.82073      0.094770311  
     94200   1.500143       4.7821095      2448.1381     -2.6140325      486.24983      0.094758977  
     94300   1.4983959      4.887478       2448.1381     -2.6128903      486.5497       0.094748351  
     94400   1.4703803      5.0317454      2448.1381     -2.6122267      486.61354      0.094737177  
     94500   1.4832597      4.9742902      2448.1381     -2.6121575      486.54387      0.094725587  
     94600   1.4920844      4.9107637      2448.1381     -2.6128294      486.41654      0.094712295  
     94700   1.4755436      5.0352408      2448.1381     -2.6121365      486.36061      0.09469742   
     94800   1.4868553      4.9481977      2448.1381     -2.6122638      486.52641      0.094681939  
     94900   1.5396629      4.6361853      2448.1381     -2.6117237      487.06794      0.094666895  
     95000   1.4910474      4.9176268      2448.1381     -2.6121901      486.99429      0.094651794  
     95100   1.4930241      4.9299253      2448.1381     -2.6132033      486.93497      0.094635526  
     95200   1.4844317      4.9893177      2448.1381     -2.6124339      486.95038      0.094618238  
     95300   1.4918147      4.8777985      2448.1381     -2.6121248      487.04882      0.094600066  
     95400   1.5117491      4.7965467      2448.1381     -2.6136564      487.19086      0.094581857  
     95500   1.4887075      4.8908751      2448.1381     -2.6122926      487.31692      0.094562659  
     95600   1.4639513      5.0960734      2448.1381     -2.6121032      488.03994      0.094544829  
     95700   1.4756485      5.0417027      2448.1381     -2.6121811      488.06111      0.094527215  
     95800   1.4619007      5.0935281      2448.1381     -2.6128906      488.83671      0.094510022  
     95900   1.5138944      4.782682       2448.1381     -2.6131378      489.02268      0.094494003  
     96000   1.4870169      4.8979603      2448.1381     -2.6118375      488.9912       0.094477205  
     96100   1.4899688      4.9384329      2448.1381     -2.6130858      489.4231       0.094460073  
     96200   1.4975401      4.9277566      2448.1381     -2.6127362      489.72312      0.094443496  
     96300   1.487002       4.9573152      2448.1381     -2.6128317      489.70829      0.094427045  
     96400   1.4582262      5.1591942      2448.1381     -2.6122141      490.14598      0.094409578  
     96500   1.5023125      4.8404748      2448.1381     -2.6126728      490.02058      0.094392355  
     96600   1.49935        4.8230171      2448.1381     -2.6137181      490.34908      0.094374996  
     96700   1.4528809      5.1693924      2448.1381     -2.6130659      490.21617      0.094356771  
     96800   1.5033057      4.8805728      2448.1381     -2.6130427      490.23648      0.094338247  
     96900   1.4946042      4.87489        2448.1381     -2.6130573      490.03133      0.094317893  
     97000   1.4853814      4.9326399      2448.1381     -2.6121115      489.90252      0.094295667  
     97100   1.491611       4.8973017      2448.1381     -2.6124141      490.01758      0.094273223  
     97200   1.4638126      5.1037097      2448.1381     -2.6122369      490.38295      0.094251037  
     97300   1.5281485      4.7040833      2448.1381     -2.6127406      490.40256      0.09422831   
     97400   1.4948206      4.8522142      2448.1381     -2.6128223      490.73656      0.094205881  
     97500   1.4828991      4.9401181      2448.1381     -2.6127813      490.76495      0.094182949  
     97600   1.4846251      4.9356999      2448.1381     -2.6128073      490.86055      0.094159445  
     97700   1.479408       4.9603819      2448.1381     -2.6123751      491.45293      0.094136485  
     97800   1.5118088      4.8428053      2448.1381     -2.6121931      491.39524      0.094113365  
     97900   1.4990641      4.8453276      2448.1381     -2.6119257      491.76544      0.094090073  
     98000   1.4777037      5.0273097      2448.1381     -2.6127934      492.31359      0.094067788  
     98100   1.4892402      4.9423072      2448.1381     -2.612051       492.9561       0.094046261  
     98200   1.4932558      4.9743294      2448.1381     -2.612772       493.32322      0.094026057  
     98300   1.4686072      5.0214595      2448.1381     -2.6134762      493.33639      0.094005053  
     98400   1.4695159      5.0603928      2448.1381     -2.61301        493.46307      0.093984288  
     98500   1.4965522      4.867774       2448.1381     -2.6123345      494.17962      0.093964145  
     98600   1.4619311      5.0711464      2448.1381     -2.6125844      494.5566       0.093944507  
     98700   1.5054543      4.8073397      2448.1381     -2.6128384      494.75191      0.093925113  
     98800   1.4922052      4.9017478      2448.1381     -2.6132211      495.2965       0.093906424  
     98900   1.4772276      5.0077247      2448.1381     -2.6121579      495.2863       0.093887607  
     99000   1.4725479      5.034803       2448.1381     -2.61243        495.70045      0.093868637  
     99100   1.4930409      4.9102528      2448.1381     -2.6120811      496.40102      0.09385037   
     99200   1.4824483      4.908191       2448.1381     -2.6126245      496.73511      0.093833411  
     99300   1.4648725      5.0565414      2448.1381     -2.612661       497.20497      0.093816666  
     99400   1.4568306      5.0610999      2448.1381     -2.6124718      497.60906      0.09380062   
     99500   1.49373        4.8633332      2448.1381     -2.6128945      498.29344      0.093785366  
     99600   1.5169039      4.7341583      2448.1381     -2.6128159      498.51976      0.093770961  
     99700   1.4744988      5.0099935      2448.1381     -2.6126711      498.79151      0.093756658  
     99800   1.4858666      4.9774996      2448.1381     -2.6124678      499.16894      0.09374253   
     99900   1.4788106      4.9626468      2448.1381     -2.6132496      499.60704      0.093728793  
    100000   1.4775592      4.9947382      2448.1381     -2.6127459      499.51864      0.09371524   
Loop time of 459.958 on 1 procs for 80000 steps with 2048 atoms

Performance: 75137.284 tau/day, 173.929 timesteps/s, 356.206 katom-step/s
99.3% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 342.16     | 342.16     | 342.16     |   0.0 | 74.39
Neigh   | 78.938     | 78.938     | 78.938     |   0.0 | 17.16
Comm    | 6.2891     | 6.2891     | 6.2891     |   0.0 |  1.37
Output  | 20.453     | 20.453     | 20.453     |   0.0 |  4.45
Modify  | 9.7422     | 9.7422     | 9.7422     |   0.0 |  2.12
Other   |            | 2.38       |            |       |  0.52

Nlocal:           2048 ave        2048 max        2048 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           3775 ave        3775 max        3775 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:          76838 ave       76838 max       76838 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 76838
Ave neighs/atom = 37.518555
Neighbor list builds = 12892
Dangerous builds = 0
Total wall time: 0:09:29
