DONE: sourced file /scic/app/cpu/gaussian/16c-legacy/g16/bsd/g16.profile
LAMMPS (2 Apr 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (35.36 35.36 35.36)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  2048 atoms
  read_data CPU = 0.062 seconds
2048 atoms in group Ne
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 2.8
  ghost atom cutoff = 2.8
  binsize = 1.4, bins = 26 26 26
  2 neighbor lists, perpetual/occasional/extra = 1 1 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
  (2) compute rdf, occasional, copy from (1)
      attributes: half, newton on
      pair build: copy
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 0
  Time step     : 0.005
Per MPI rank memory allocation (min/avg/max) = 3.598 | 3.598 | 3.598 Mbytes
   Step          Temp          Press          Volume         TotEng        c_MSD[4]     v_MSD_Slope  
     90300   1.4903582      5.1669106      2441.8133     -2.5746439      390.42821      0.0928076    
     90400   1.4835597      5.1911518      2441.8133     -2.5734067      390.76231      0.092825017  
     90500   1.5232233      5.0018172      2441.8133     -2.5741825      390.67798      0.092841907  
     90600   1.4874781      5.2865545      2441.8133     -2.5733651      391.02928      0.09285845   
     90700   1.4995854      5.1355478      2441.8133     -2.5744185      391.48403      0.092875262  
     90800   1.5304865      4.9998755      2441.8133     -2.5736494      390.96743      0.092890482  
     90900   1.5415199      4.8819124      2441.8133     -2.5741481      391.19813      0.092904003  
     91000   1.5108646      5.0789789      2441.8133     -2.5749101      391.63293      0.092917837  
     91100   1.5140583      5.0357659      2441.8133     -2.5743891      392.18712      0.092932446  
     91200   1.497647       5.1371636      2441.8133     -2.5748151      392.42952      0.092947043  
     91300   1.5105689      5.1158802      2441.8133     -2.5744919      392.98071      0.092962196  
     91400   1.4953653      5.1625429      2441.8133     -2.5741534      392.88139      0.092976882  
     91500   1.4813508      5.2494538      2441.8133     -2.5739202      393.29044      0.092991235  
     91600   1.5349191      4.8779011      2441.8133     -2.5748488      393.37662      0.093005094  
     91700   1.5081145      5.0978928      2441.8133     -2.5742485      393.70689      0.093018813  
     91800   1.4981613      5.182518       2441.8133     -2.5742667      393.91983      0.093031811  
     91900   1.5181555      5.0186247      2441.8133     -2.575663       394.25626      0.093045281  
     92000   1.4706557      5.2767659      2441.8133     -2.5734942      394.35461      0.093058171  
     92100   1.5248423      5.0112053      2441.8133     -2.5736855      394.46424      0.093070606  
     92200   1.5194496      4.9658636      2441.8133     -2.5739758      394.60407      0.093081614  
     92300   1.5134579      5.08299        2441.8133     -2.5741159      394.70463      0.093092199  
     92400   1.5217449      5.0173006      2441.8133     -2.574236       394.62284      0.093101729  
     92500   1.5273392      4.9594742      2441.8133     -2.5746158      394.8695       0.093110523  
     92600   1.5213923      5.0714665      2441.8133     -2.5736225      395.21169      0.093119845  
     92700   1.5308137      4.9919746      2441.8133     -2.5738996      395.66893      0.093128639  
     92800   1.5358758      4.9740172      2441.8133     -2.5744702      395.90017      0.093138135  
     92900   1.5079014      5.082895       2441.8133     -2.5743022      395.9334       0.093147111  
     93000   1.4808102      5.3110038      2441.8133     -2.5732065      396.24045      0.093155344  
     93100   1.5124345      5.0663124      2441.8133     -2.5751804      396.54875      0.09316356   
     93200   1.4804715      5.2432218      2441.8133     -2.5735458      397.22201      0.093172619  
     93300   1.506624       5.145582       2441.8133     -2.5740955      397.26364      0.09318198   
     93400   1.5357998      4.9090645      2441.8133     -2.5741444      397.52985      0.093190538  
     93500   1.5340779      4.9033327      2441.8133     -2.5739798      397.26041      0.093198141  
     93600   1.4868583      5.1825405      2441.8133     -2.5747076      397.20606      0.09320447   
     93700   1.4869133      5.2404203      2441.8133     -2.5729362      397.3666       0.093209515  
     93800   1.5145527      5.0814099      2441.8133     -2.5744895      397.63447      0.09321408   
     93900   1.5102285      5.0565011      2441.8133     -2.5732169      397.79163      0.093218406  
     94000   1.5287186      4.9583531      2441.8133     -2.5744195      398.07215      0.093222764  
     94100   1.5135609      5.0313884      2441.8133     -2.5737002      398.24718      0.093226858  
     94200   1.5258882      4.9895471      2441.8133     -2.574345       398.36707      0.093230463  
     94300   1.5196435      5.0189561      2441.8133     -2.5740699      398.45281      0.093233091  
     94400   1.5046983      5.1200793      2441.8133     -2.5748681      398.67977      0.093235694  
     94500   1.5036553      5.1373582      2441.8133     -2.5733368      399.17392      0.093238323  
     94600   1.4953667      5.2143047      2441.8133     -2.5740387      399.37631      0.093240699  
     94700   1.5138792      5.0237199      2441.8133     -2.5746494      399.56429      0.093242844  
     94800   1.5098926      5.0629934      2441.8133     -2.5754695      400.19213      0.09324516   
     94900   1.5183169      5.0303471      2441.8133     -2.5745187      400.50247      0.093248945  
     95000   1.4701376      5.3012292      2441.8133     -2.574418       400.77252      0.093252094  
     95100   1.5222431      5.0698372      2441.8133     -2.5729813      401.04199      0.093255781  
     95200   1.5185784      5.0740682      2441.8133     -2.5736675      401.31517      0.093259003  
     95300   1.5185328      5.0403713      2441.8133     -2.5738198      401.4963       0.09326221   
     95400   1.5124898      5.090887       2441.8133     -2.5740468      401.96434      0.093265753  
     95500   1.5155839      5.0378495      2441.8133     -2.5738804      402.13282      0.093269512  
     95600   1.5128323      5.0844188      2441.8133     -2.5738587      402.51421      0.093272567  
     95700   1.5237858      4.9994587      2441.8133     -2.5734269      402.59905      0.093275639  
     95800   1.514577       5.0748635      2441.8133     -2.5744291      402.70123      0.093277818  
     95900   1.4907646      5.1828892      2441.8133     -2.5740742      402.75189      0.093279631  
     96000   1.5057276      5.0567045      2441.8133     -2.5754641      402.78589      0.09328036   
     96100   1.5203703      4.9987151      2441.8133     -2.5736465      402.72908      0.093280242  
     96200   1.4840202      5.1952888      2441.8133     -2.575831       403.32302      0.093279947  
     96300   1.4965499      5.1665282      2441.8133     -2.5740629      403.55712      0.093280133  
     96400   1.5147266      5.051606       2441.8133     -2.5737807      403.54151      0.093279769  
     96500   1.5096562      5.0916112      2441.8133     -2.5736854      403.62429      0.093278733  
     96600   1.4804393      5.2993066      2441.8133     -2.5742209      403.86452      0.093277267  
     96700   1.4967909      5.1471731      2441.8133     -2.5743697      404.2487       0.093275819  
     96800   1.5067317      5.1191994      2441.8133     -2.573251       404.65327      0.093274667  
     96900   1.5032577      5.1157582      2441.8133     -2.5736828      404.81016      0.093273625  
     97000   1.5313289      4.9640108      2441.8133     -2.5742041      404.69129      0.09327145   
     97100   1.5217043      5.02062        2441.8133     -2.5742966      404.84509      0.093268648  
     97200   1.4922111      5.2042226      2441.8133     -2.5741904      405.03694      0.09326567   
     97300   1.4961629      5.1536832      2441.8133     -2.5732097      405.22869      0.093262066  
     97400   1.4956706      5.1771703      2441.8133     -2.5731955      405.11294      0.093258456  
     97500   1.4991249      5.1424737      2441.8133     -2.5747481      405.09942      0.093253386  
     97600   1.5031332      5.1002595      2441.8133     -2.5741789      404.8795       0.093246788  
     97700   1.5180183      5.0460088      2441.8133     -2.5737825      405.14534      0.093239101  
     97800   1.5110286      5.032683       2441.8133     -2.5744556      405.52256      0.093232249  
     97900   1.4994108      5.1520507      2441.8133     -2.5745663      405.9946       0.093225841  
     98000   1.5096338      5.0781884      2441.8133     -2.5741719      406.10128      0.09321905   
     98100   1.5116266      5.0139809      2441.8133     -2.5740077      406.82245      0.093213316  
     98200   1.5144277      5.062528       2441.8133     -2.5740206      406.89198      0.09320804   
     98300   1.5025535      5.109946       2441.8133     -2.5736338      407.00139      0.093201825  
     98400   1.4783509      5.2509098      2441.8133     -2.5744375      407.06506      0.093195634  
     98500   1.5004476      5.1692246      2441.8133     -2.5743202      407.50769      0.093188631  
     98600   1.4911726      5.2103394      2441.8133     -2.5740505      407.81634      0.09318207   
     98700   1.5240135      4.9862257      2441.8133     -2.5736721      408.25137      0.093176166  
     98800   1.5052864      5.1255987      2441.8133     -2.5732875      408.87011      0.093171097  
     98900   1.5109408      5.0088739      2441.8133     -2.5748183      408.91135      0.093166163  
     99000   1.542355       4.8914891      2441.8133     -2.5739201      409.27717      0.093160541  
     99100   1.5491183      4.8254114      2441.8133     -2.574465       409.46909      0.093155667  
     99200   1.5137115      5.0737856      2441.8133     -2.5743482      409.85706      0.093151074  
     99300   1.488298       5.1604049      2441.8133     -2.5742471      409.86302      0.093145539  
     99400   1.5210896      4.9873475      2441.8133     -2.574152       410.66155      0.093140367  
     99500   1.4777157      5.2569953      2441.8133     -2.573395       410.5766       0.093136026  
     99600   1.537089       4.8721579      2441.8133     -2.574222       410.42971      0.093130658  
     99700   1.5120519      5.0549835      2441.8133     -2.5742141      410.75987      0.093123927  
     99800   1.5167359      4.9889891      2441.8133     -2.5741075      411.05214      0.093118064  
     99900   1.5218599      5.039625       2441.8133     -2.5740449      411.33009      0.093112007  
    100000   1.5280357      4.9900739      2441.8133     -2.5743631      411.54625      0.093105532  
Loop time of 458.338 on 1 procs for 80000 steps with 2048 atoms

Performance: 75402.902 tau/day, 174.544 timesteps/s, 357.466 katom-step/s
99.3% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 340.42     | 340.42     | 340.42     |   0.0 | 74.27
Neigh   | 78.719     | 78.719     | 78.719     |   0.0 | 17.17
Comm    | 6.345      | 6.345      | 6.345      |   0.0 |  1.38
Output  | 20.494     | 20.494     | 20.494     |   0.0 |  4.47
Modify  | 9.9714     | 9.9714     | 9.9714     |   0.0 |  2.18
Other   |            | 2.39       |            |       |  0.52

Nlocal:           2048 ave        2048 max        2048 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           3740 ave        3740 max        3740 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:          77028 ave       77028 max       77028 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 77028
Ave neighs/atom = 37.611328
Neighbor list builds = 12957
Dangerous builds = 0
Total wall time: 0:09:28
